Filename	Groundtruth	EPOCH100	EPOCH200	EPOCH300	EPOCH400	EPOCH500	EPOCH600	EPOCH700	EPOCH800	EPOCH900	EPOCH1000	
subject2_file_540	0	2	2	2	2	2	2	0	0	0	0	
subject2_file_635	0	2	2	2	2	2	2	2	2	2	2	
subject2_file_803	0	2	2	2	2	2	2	2	2	1	2	
subject2_file_172	0	2	2	2	2	2	2	2	2	1	2	
subject2_file_581	0	2	2	2	2	2	2	2	2	1	1	
subject2_file_674	0	2	2	2	2	2	2	2	2	2	2	
subject2_file_138	1	1	0	0	0	1	1	1	1	1	0	
subject2_file_770	1	1	1	0	1	0	0	0	1	1	1	
subject2_file_4	1	1	1	0	0	0	0	0	0	1	1	
subject2_file_464	1	1	1	0	0	0	1	1	1	1	1	
subject2_file_409	1	1	1	0	1	1	0	1	1	1	1	
subject2_file_218	1	0	0	0	0	0	0	0	1	0	0	
subject2_file_749	1	1	0	0	1	0	0	0	0	0	0	
subject2_file_452	1	1	1	1	1	1	1	1	1	1	1	
subject2_file_517	1	1	1	1	0	1	1	1	1	1	1	
subject2_file_709	1	1	1	2	1	1	1	1	1	1	1	
subject2_file_650	1	1	1	1	2	2	1	2	2	2	2	
subject2_file_96	1	1	1	1	0	1	1	0	0	1	1	
subject2_file_500	1	1	1	0	0	0	0	0	2	1	1	
subject2_file_832	1	0	0	1	0	0	0	0	0	1	1	
subject2_file_980	1	0	0	0	1	1	1	1	1	1	1	
subject2_file_923	1	1	1	1	0	0	1	1	1	1	1	
subject2_file_314	1	1	1	2	1	1	1	1	1	1	1	
subject2_file_731	1	0	1	2	1	1	1	1	1	1	1	
subject2_file_592	1	0	1	0	0	0	0	1	1	1	1	
subject2_file_129	1	1	1	0	1	1	1	1	1	1	1	
subject2_file_549	1	0	0	0	0	2	2	2	2	2	2	
subject2_file_17	1	1	1	1	1	1	1	1	0	0	0	
subject2_file_49	1	0	0	0	0	2	1	1	2	2	2	
subject2_file_402	1	1	1	2	1	1	1	1	1	1	1	
subject2_file_526	1	1	1	0	1	1	1	1	1	1	1	
subject2_file_942	1	1	1	0	1	1	1	1	1	1	1	
subject2_file_724	1	2	1	2	2	2	2	2	2	1	2	
subject2_file_74	1	1	1	0	0	0	0	0	0	1	1	
subject2_file_248	1	0	0	0	0	0	0	0	1	1	1	
subject2_file_344	1	0	0	0	1	1	1	1	1	0	0	
subject2_file_588	1	0	0	0	0	0	0	1	1	1	1	
subject2_file_295	1	1	1	1	0	0	0	1	0	1	1	
subject2_file_658	1	1	1	0	1	1	1	1	1	1	1	
subject2_file_358	1	0	0	0	1	1	1	1	1	1	1	
subject2_file_746	1	1	1	2	0	0	0	2	0	1	1	
subject2_file_541	1	0	0	0	1	1	1	1	0	2	2	
subject2_file_202	1	2	2	2	1	1	0	1	1	1	1	
subject2_file_171	1	0	0	0	0	0	0	0	0	0	0	
subject2_file_840	1	1	1	1	1	1	1	1	1	1	1	
subject2_file_436	1	1	1	2	1	1	2	1	1	1	1	
subject2_file_85	1	2	0	0	0	2	1	1	1	1	1	
subject2_file_681	1	1	1	0	1	1	1	1	1	1	1	
subject2_file_495	1	2	2	2	2	2	2	1	2	1	1	
subject2_file_341	1	0	0	0	0	0	0	0	0	0	0	
subject2_file_522	2	1	0	1	0	0	0	0	0	0	0	
subject2_file_324	2	1	0	0	0	0	0	0	0	1	1	
subject2_file_157	2	1	0	1	1	1	1	1	1	1	1	
subject2_file_775	2	0	0	0	0	0	0	0	0	0	2	
subject2_file_336	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_838	2	1	0	1	0	0	0	0	0	0	0	
subject2_file_911	2	1	0	0	1	1	1	1	1	1	1	
subject2_file_175	2	1	1	1	1	1	1	0	0	0	0	
subject2_file_114	2	0	1	1	0	0	0	0	0	1	1	
subject2_file_926	2	0	0	0	0	0	0	0	0	0	2	
subject2_file_473	2	1	1	1	1	1	1	1	1	0	0	
subject2_file_917	2	1	1	1	0	0	0	0	0	0	0	
subject2_file_763	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_624	2	1	0	0	0	0	0	0	0	0	0	
subject2_file_952	2	0	0	0	1	1	1	1	1	1	1	
subject2_file_328	2	0	0	0	0	0	1	1	1	1	1	
subject2_file_204	2	1	1	2	1	1	1	1	1	1	2	
subject2_file_89	2	0	0	2	0	2	2	2	2	1	1	
subject2_file_616	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_642	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_721	2	1	1	1	1	1	0	0	1	1	1	
subject2_file_199	2	1	1	0	1	0	0	0	1	1	1	
subject2_file_378	2	0	0	0	1	0	0	0	0	0	0	
Total Train loss	-----	0.6258686780929565	0.3637988865375519	0.28978490829467773	0.4220079183578491	0.37453019618988037	0.37982824444770813	0.27316105365753174	0.2978918254375458	0.17795506119728088	0.13734126091003418	
Train Accuracy	-----	0.7486338797814208	0.8688524590163934	0.8852459016393442	0.8579234972677595	0.8688524590163934	0.8524590163934426	0.907103825136612	0.9016393442622951	0.9562841530054644	0.9726775956284153	
Training time	-----	0:02:25.032439	0:02:26.530450	0:02:28.048238	0:02:27.638759	0:02:28.049520	0:02:28.185301	0:02:27.914092	0:02:28.077358	0:02:29.973844	0:02:28.665494	
Total Test loss	-----	1.4665900468826294	2.2486209869384766	2.497088670730591	2.202146053314209	2.0607752799987793	2.2005648612976074	2.4826819896698	2.769487142562866	3.5965683460235596	3.746800661087036	
Test Accuracy	-----	0.3619047619047619	0.3904761904761905	0.22857142857142856	0.3047619047619048	0.3142857142857143	0.3523809523809524	0.3904761904761905	0.3619047619047619	0.4380952380952381	0.42857142857142855	
Testing time	-----	0:04:02.996703	0:04:06.801007	0:04:08.769336	0:04:08.477525	0:04:08.766862	0:04:08.305491	0:04:08.069037	0:04:08.287819	0:04:12.046408	0:04:08.859205	
threshold sigmoid train	-----	---	---	---	---	---	---	---	---	---	---	
threshold sigmoid test	-----	---	---	---	---	---	---	---	---	---	---	
