Filename	Groundtruth	EPOCH100	EPOCH200	EPOCH300	EPOCH400	EPOCH500	EPOCH600	EPOCH700	EPOCH800	EPOCH900	EPOCH1000	
subject3_file_749	2	0	0	1	1	1	0	0	0	0	0	
subject3_file_695	2	0	1	1	1	1	1	1	2	1	1	
subject3_file_10	2	0	0	0	0	0	0	0	2	1	1	
subject3_file_999	2	0	1	0	0	0	1	1	0	0	0	
subject3_file_511	2	0	0	0	0	0	0	1	0	0	0	
subject3_file_377	2	0	1	1	1	1	1	1	1	1	1	
subject3_file_135	2	1	1	1	1	1	1	1	1	1	1	
subject3_file_974	2	0	0	2	0	0	2	2	2	2	2	
subject3_file_853	2	0	0	0	0	0	1	0	0	0	0	
subject3_file_571	2	1	2	1	2	2	2	2	2	1	1	
subject3_file_951	2	0	1	1	1	1	1	1	1	1	1	
subject3_file_207	2	0	2	1	2	2	2	2	2	0	0	
subject3_file_557	2	0	2	1	1	1	1	1	2	2	1	
subject3_file_977	2	0	0	1	0	0	0	1	2	2	2	
subject3_file_402	2	0	2	0	0	2	0	2	2	2	2	
subject3_file_854	2	1	1	1	1	1	1	1	1	1	1	
subject3_file_520	2	2	2	2	2	2	2	2	2	2	2	
Total Train loss	-----	0.4912329614162445	0.15406236052513123	0.09026669710874557	0.029549382627010345	0.020931698381900787	0.03688609227538109	0.017153069376945496	0.05262483283877373	0.02246846817433834	0.01709775999188423	
Train Accuracy	-----	0.8486486486486486	0.972972972972973	0.9837837837837838	0.9945945945945946	0.9945945945945946	0.9891891891891892	0.9945945945945946	0.9891891891891892	0.9945945945945946	0.9945945945945946	
Training time	-----	0:00:16.353449	0:00:15.924814	0:00:11.961473	0:00:15.423469	0:00:15.504330	0:00:15.648410	0:00:15.649892	0:00:15.449076	0:00:15.586403	0:00:15.618637	
Total Test loss	-----	1.459252953529358	1.833232045173645	2.3728511333465576	2.5991454124450684	2.712602376937866	2.4820733070373535	2.5849013328552246	2.076375722885132	2.525606632232666	2.919759750366211	
Test Accuracy	-----	0.22330097087378642	0.23300970873786409	0.23300970873786409	0.2912621359223301	0.3300970873786408	0.3786407766990291	0.39805825242718446	0.46601941747572817	0.4174757281553398	0.3592233009708738	
Testing time	-----	0:00:41.095691	0:00:41.148663	0:00:30.603667	0:00:40.044230	0:00:39.910167	0:00:39.860743	0:00:40.144993	0:00:40.006129	0:00:40.093236	0:00:40.067093	
threshold sigmoid train	-----	---	---	---	---	---	---	---	---	---	---	
threshold sigmoid test	-----	---	---	---	---	---	---	---	---	---	---	
