Filename	Groundtruth	EPOCH100	EPOCH200	EPOCH300	EPOCH400	EPOCH500	EPOCH600	EPOCH700	EPOCH800	EPOCH900	EPOCH1000	
subject2_file_17	1	1	1	1	1	1	1	1	1	1	1	
subject2_file_49	1	0	0	0	0	0	0	0	0	0	0	
subject2_file_402	1	0	2	2	1	1	1	1	1	1	1	
subject2_file_526	1	0	0	2	1	1	1	2	2	2	1	
subject2_file_942	1	2	2	2	2	2	2	2	2	2	2	
subject2_file_724	1	2	2	2	2	2	2	2	2	2	2	
subject2_file_74	1	2	2	2	2	2	2	2	2	2	2	
subject2_file_248	1	1	1	0	0	0	0	0	0	0	0	
subject2_file_344	1	0	0	0	2	2	2	2	2	2	2	
subject2_file_588	1	0	0	0	0	0	0	0	0	0	0	
subject2_file_295	1	1	2	2	2	2	2	2	1	1	1	
subject2_file_658	1	1	1	1	1	1	1	1	1	1	1	
subject2_file_358	1	2	2	2	2	2	2	2	2	2	2	
subject2_file_746	1	1	1	2	2	2	2	2	2	2	2	
subject2_file_541	1	0	0	0	0	0	0	0	0	0	0	
subject2_file_202	1	2	2	2	2	2	2	2	2	2	2	
subject2_file_171	1	0	1	1	1	2	2	2	2	2	2	
subject2_file_840	1	1	1	2	1	1	1	1	1	1	1	
subject2_file_436	1	1	0	1	1	1	1	1	1	1	1	
subject2_file_85	1	1	1	1	1	1	1	1	1	1	1	
subject2_file_681	1	1	1	1	1	1	1	1	1	1	1	
subject2_file_495	1	2	2	2	2	2	2	2	2	2	2	
subject2_file_341	1	0	0	2	2	2	2	2	2	2	2	
subject2_file_522	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_324	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_157	2	0	1	1	1	1	1	1	1	1	1	
subject2_file_775	2	2	2	1	2	1	1	1	1	1	1	
subject2_file_336	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_838	2	0	0	2	2	2	2	2	2	2	2	
subject2_file_911	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_175	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_114	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_926	2	0	1	1	0	0	0	0	0	0	0	
subject2_file_473	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_917	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_763	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_624	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_952	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_328	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_204	2	0	1	2	2	2	2	2	2	2	2	
subject2_file_89	2	2	0	0	0	0	0	0	0	0	0	
subject2_file_616	2	0	0	0	0	0	0	0	0	0	0	
subject2_file_642	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_721	2	1	1	1	1	1	1	1	1	1	1	
subject2_file_199	2	1	0	0	0	0	0	0	0	0	0	
subject2_file_378	2	0	0	0	1	1	1	1	1	1	1	
Total Train loss	-----	0.4284570515155792	0.10657893866300583	0.030412975698709488	0.010786578059196472	0.0051521603018045425	0.0030862411949783564	0.0020432588644325733	0.001375887542963028	0.000998194795101881	0.0007598152733407915	
Train Accuracy	-----	0.8797814207650273	0.9890710382513661	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
Training time	-----	0:02:37.600218	0:02:37.872523	0:02:36.943806	0:02:34.898857	0:02:39.308518	0:02:37.687192	0:02:37.060817	0:02:15.657915	0:01:50.044281	0:01:49.786549	
Total Test loss	-----	1.5359569787979126	2.5067577362060547	3.3785109519958496	3.7494821548461914	4.195904731750488	4.477171421051025	4.606959819793701	4.7240214347839355	4.9639434814453125	5.04370641708374	
Test Accuracy	-----	0.3238095238095238	0.2761904761904762	0.3142857142857143	0.34285714285714286	0.3047619047619048	0.3047619047619048	0.29523809523809524	0.3238095238095238	0.3142857142857143	0.3238095238095238	
Testing time	-----	0:06:14.747843	0:06:18.025055	0:06:16.515944	0:06:10.410579	0:06:21.934594	0:06:18.801467	0:06:15.830747	0:05:26.126206	0:04:25.865481	0:04:24.784211	
threshold sigmoid train	-----	---	---	---	---	---	---	---	---	---	---	
threshold sigmoid test	-----	---	---	---	---	---	---	---	---	---	---	
