Filename	Groundtruth	EPOCH100	EPOCH200	EPOCH300	EPOCH400	EPOCH500	EPOCH600	EPOCH700	EPOCH800	EPOCH900	EPOCH1000	
subject3_file_402	2	1	1	1	1	1	1	1	1	1	0	
subject3_file_854	2	0	0	0	0	0	0	0	0	0	0	
subject3_file_520	2	1	0	0	1	0	1	1	0	0	1	
Total Train loss	-----	0.8835339546203613	0.6424204707145691	0.5133610963821411	0.6579545140266418	0.40091022849082947	0.40422070026397705	0.500678300857544	0.36264994740486145	0.30940964818000793	0.4634425640106201	
Train Accuracy	-----	0.569060773480663	0.7403314917127072	0.7955801104972375	0.7292817679558011	0.8453038674033149	0.8729281767955801	0.7734806629834254	0.850828729281768	0.8784530386740331	0.8066298342541437	
Training time	-----	0:00:06.242357	0:00:05.834846	0:00:05.639474	0:00:05.752874	0:00:05.781077	0:00:05.786888	0:00:05.631551	0:00:05.730213	0:00:05.650426	0:00:05.673191	
Total Test loss	-----	1.200084924697876	1.5853954553604126	1.9497977495193481	2.0783517360687256	2.379411220550537	2.3962674140930176	1.8982582092285156	2.20151686668396	2.3703432083129883	2.1467039585113525	
Test Accuracy	-----	0.3786407766990291	0.39805825242718446	0.4077669902912621	0.4077669902912621	0.4174757281553398	0.4174757281553398	0.42718446601941745	0.46601941747572817	0.4368932038834951	0.42718446601941745	
Testing time	-----	0:00:14.492870	0:00:14.500889	0:00:14.362083	0:00:14.547859	0:00:14.277381	0:00:14.409133	0:00:14.392921	0:00:14.440853	0:00:14.377073	0:00:14.260951	
threshold sigmoid train	-----	---	---	---	---	---	---	---	---	---	---	
threshold sigmoid test	-----	---	---	---	---	---	---	---	---	---	---	
