ÉtÉ@ÉCÉã,ê≥â,ìÆçÏ1,ìÆçÏ2,ìÆçÏ3,ìÆçÏ4,ìÆçÏ5,ìÆçÏ6,ìÆçÏ7,ìÆçÏ8,ìÆçÏ9,ìÆçÏ10
subject1_file_873,[3],1.7905150405150403,1.0,0,1.0,1.4469384293327954,0,0,0,0,1.4469384293327954
subject1_file_513,"[1, 3]",0,1.0,0,1.0,1.4469384293327954,0,0,0,0,0.656423388817755
subject1_file_721,[1],0.656423388817755,1.7905150405150403,0,0,2.4469384293327954,0,0,0,0,0
subject1_file_204,"[0, 1, 4]",1.7905150405150403,1.7905150405150403,0,0,3.019472278462389,0,0,0,0,1.2289572379473488
subject1_file_768,"[0, 1, 4]",2.363048889644634,2.363048889644634,0,0,3.019472278462389,0,0,0,0,1.4469384293327954
subject1_file_254,"[1, 3, 4]",1.7905150405150403,1.0,0,0,3.019472278462389,0,0.7905150405150403,0.7905150405150403,0.7905150405150403,1.4469384293327954
subject1_file_536,"[3, 7, 8]",1.7905150405150403,1.7905150405150403,0,0,2.019472278462389,0,0,0,0,1.2289572379473488
subject1_file_96,"[8, 9]",1.363048889644634,0.5725338491295937,0.7905150405150403,0.5725338491295937,3.019472278462389,0.7905150405150403,0,0.7905150405150403,0.7905150405150403,3.019472278462389
subject1_file_37,[3],0.656423388817755,1.656423388817755,0,1.7905150405150403,0.656423388817755,0,0,0,0,0
subject1_file_281,"[1, 3]",1.4469384293327954,0.656423388817755,0,1.0,1.4469384293327954,0,0,0,0,0
subject1_file_849,[1],0.656423388817755,1.656423388817755,0,0,2.4469384293327954,0,0,0,0,0
subject1_file_485,"[0, 1, 4]",2.4469384293327954,1.656423388817755,0,0,3.019472278462389,0,0,0.5725338491295937,0.5725338491295937,0.5725338491295937
subject1_file_496,"[0, 1, 4]",2.4469384293327954,1.656423388817755,0,0,2.4469384293327954,0,0,0,0,0.7905150405150403
subject1_file_564,"[1, 3, 4]",3.019472278462389,3.019472278462389,0,0.656423388817755,3.019472278462389,0,0,0,0,0.7905150405150403
subject1_file_871,"[3, 7, 8]",2.228957237947349,1.656423388817755,0,0,3.019472278462389,0,0,0,0,1.363048889644634
subject1_file_743,"[8, 9]",0.7905150405150403,0,0,0,1.363048889644634,0,0.7905150405150403,0,1.0,1.5725338491295937
subject1_file_417,[3],0,0,0,2.4469384293327954,0,0,0,0,0,0
subject1_file_39,"[1, 3]",1.0,1.0,0,0.7905150405150403,1.0,0,0,0,0,1.4469384293327954
subject1_file_858,"[0, 1, 2]",3.019472278462389,1.0,0,0.5725338491295937,3.019472278462389,0.7905150405150403,0,0,0,1.4469384293327954
subject1_file_353,"[2, 4, 5, 9]",1.363048889644634,0.5725338491295937,0,0,3.019472278462389,0,0,0,0,2.228957237947349
subject1_file_979,[3],0,0,0,2.4469384293327954,0,0,0,0,0,0
subject1_file_348,[3],0.5725338491295937,0,0,2.4469384293327954,0.5725338491295937,0,0,0,0,0.5725338491295937
subject1_file_302,"[0, 1, 2, 3]",2.019472278462389,2.363048889644634,0,0,2.228957237947349,0,0.7905150405150403,0,0,0
subject1_file_570,"[2, 4, 5, 9]",0.5725338491295937,0,0,0.5725338491295937,3.019472278462389,0.7905150405150403,0,0.5725338491295937,0.5725338491295937,3.019472278462389
subject1_file_162,[3],0.7905150405150403,0,0,1.7905150405150403,0.7905150405150403,0,0,0,0,0.656423388817755
subject1_file_969,[3],0,0,0,2.4469384293327954,0,0,0,0,0,0
subject1_file_72,"[0, 1, 3]",2.363048889644634,2.363048889644634,0,0.5725338491295937,3.019472278462389,0,0,0,0,0.656423388817755
subject1_file_734,"[0, 2, 4, 5, 9]",0.7905150405150403,0,0,0.656423388817755,2.363048889644634,0,0,0,0,1.0
subject1_file_320,[3],0,0,0,2.4469384293327954,0,0,0,0,0,0.656423388817755
subject1_file_385,[3],0,0,0,1.4469384293327954,1.0,0,0,0,0,0.656423388817755
subject1_file_430,"[0, 1, 2, 3]",1.363048889644634,1.363048889644634,0,0,3.019472278462389,0,0.7905150405150403,0,0,1.656423388817755
subject1_file_526,"[2, 4, 5, 9]",0,0,0,0,3.019472278462389,0,0,0,0,3.019472278462389
subject1_file_976,[3],0,0,0,2.4469384293327954,0,0,0,0,0,0
subject1_file_309,[3],0,0,0,1.0,1.4469384293327954,0,0,0,0,1.4469384293327954
subject1_file_45,"[0, 1, 2, 3]",3.019472278462389,2.363048889644634,0,0.5725338491295937,3.019472278462389,0,0,0,0,0
subject1_file_770,"[2, 4, 5, 9]",2.363048889644634,1.0,0,0,3.019472278462389,0,0,0,0,2.019472278462389
subject1_file_211,[3],0,0,0,2.4469384293327954,0,0,0,0,0,0.656423388817755
subject1_file_713,"[1, 3]",0,1.0,0,1.656423388817755,0.7905150405150403,0,0,0,0,0.7905150405150403
subject1_file_462,"[0, 1, 2]",2.228957237947349,2.228957237947349,0,0,3.019472278462389,0,0,0,0,0.7905150405150403
subject1_file_287,"[2, 4, 5, 9]",0.7905150405150403,0,0,0,3.019472278462389,0.7905150405150403,0,0,0,3.019472278462389
