ÉtÉ@ÉCÉã,ê≥â,ìÆçÏ1,ìÆçÏ2,ìÆçÏ3,ìÆçÏ4,ìÆçÏ5,ìÆçÏ6,ìÆçÏ7,ìÆçÏ8,ìÆçÏ9,ìÆçÏ10
subject3_file_382,[3],0.7515975945413297,0.7515975945413297,0,2.7111158280642473,1.5731085142456251,0,0,0,0,1.5731085142456251
subject3_file_526,"[1, 3]",0.7515975945413297,0.7515975945413297,0,1.7111158280642471,1.7515975945413298,0,0,0,0,1.7515975945413298
subject3_file_949,[1],2.7111158280642473,2.7111158280642473,0,0.7515975945413297,2.7111158280642473,0,0,0,0,1.7111158280642471
subject3_file_580,"[0, 1]",1.7111158280642471,1.7111158280642471,0,0.7515975945413297,2.7111158280642473,0,0,0,0,2.7111158280642473
subject3_file_99,"[0, 1, 4]",2.7111158280642473,2.7111158280642473,0,1.7515975945413298,1.7111158280642471,0,0,0,0,1.7111158280642471
subject3_file_610,"[0, 1, 3, 4]",0.7515975945413297,0.7515975945413297,0,2.7111158280642473,0.7515975945413297,0,0,0,0,0.7515975945413297
subject3_file_547,"[3, 7, 8, 9]",0,0,0,2.7111158280642473,0,0,0,0,0,0
subject3_file_362,"[3, 9]",1.5731085142456251,0.7515975945413297,0.8215109197042955,2.7111158280642473,1.5731085142456251,0.8215109197042955,0,0,0,1.5731085142456251
subject3_file_56,"[1, 3]",1.7515975945413298,1.7515975945413298,0,2.7111158280642473,1.7515975945413298,0,0,0,0,0.7515975945413297
subject3_file_111,[1],2.7111158280642473,2.7111158280642473,0,0.7515975945413297,2.7111158280642473,0,0,0,0,2.7111158280642473
subject3_file_345,"[0, 1, 4]",2.7111158280642473,2.7111158280642473,0,1.7515975945413298,1.7111158280642471,0,0,0,0,1.7111158280642471
subject3_file_74,"[0, 1, 4]",3.5326267477685427,3.5326267477685427,0.8215109197042955,0.7515975945413297,3.5326267477685427,0,0,0,0,2.7111158280642473
subject3_file_507,"[0, 1, 3, 4]",0,0,0,3.5326267477685427,0,0,0,0,0,0.8215109197042955
subject3_file_775,"[3, 7, 8]",1.781029153227213,0,0,2.7111158280642473,0.8215109197042955,0,0.7515975945413297,0,0,0.8215109197042955
subject3_file_817,[3],0,0,0.8215109197042955,2.7111158280642473,0.8215109197042955,0.8215109197042955,0,0,0,0.8215109197042955
subject3_file_462,"[1, 3]",1.7515975945413298,1.7515975945413298,0,2.7111158280642473,1.7515975945413298,0,0,0,0,0.7515975945413297
subject3_file_684,[1],2.7111158280642473,2.7111158280642473,0,1.7515975945413298,1.7111158280642471,0,0,0,0,1.7111158280642471
subject3_file_807,"[0, 1, 4]",2.5326267477685427,2.5326267477685427,0.8215109197042955,0.7515975945413297,3.5326267477685427,0.8215109197042955,0,0,0,3.5326267477685427
subject3_file_540,"[0, 1, 4]",3.5326267477685427,2.7111158280642473,0.8215109197042955,1.7515975945413298,3.5326267477685427,0.8215109197042955,0,0,0,2.5326267477685427
subject3_file_823,"[0, 1, 3, 4, 7]",2.573108514245625,2.573108514245625,0.8215109197042955,2.7111158280642473,2.573108514245625,0.8215109197042955,0,0,0,1.5731085142456251
subject3_file_435,"[7, 8, 9]",2.7111158280642473,2.7111158280642473,0.8215109197042955,1.7515975945413298,2.5326267477685427,0.8215109197042955,0,0,0,2.5326267477685427
subject3_file_5,[3],1.0,1.0,0,2.7111158280642473,0,0,0,0,0,0
subject3_file_418,[3],1.7515975945413298,1.0,0,2.7111158280642473,1.7515975945413298,0,0,0,0,0.7515975945413297
subject3_file_439,"[1, 3]",2.7111158280642473,2.7111158280642473,0,1.7515975945413298,2.7111158280642473,0,0,0,0,1.7111158280642471
subject3_file_261,"[0, 1, 4]",1.9595182335229175,0.9595182335229174,0,1.7515975945413298,1.9595182335229175,0,0,0,0,0.9595182335229174
subject3_file_727,"[0, 1, 4]",1.5731085142456251,0.7515975945413297,0,2.7111158280642473,1.5731085142456251,0,0,0,0,1.5731085142456251
subject3_file_559,"[0, 1, 3, 4]",0,0,0,3.5326267477685427,0,0,0,0,0,0
subject3_file_411,"[3, 7, 8, 9]",1.8215109197042954,1.8215109197042954,0,2.7111158280642473,0.8215109197042955,0,0.7515975945413297,0,0,0.8215109197042955
subject3_file_9,[3],0,0,0,2.7111158280642473,0,0,0,0,0,0
subject3_file_640,"[1, 3]",1.7515975945413298,1.7515975945413298,0,2.7111158280642473,1.7515975945413298,0,0,0,0,0.7515975945413297
subject3_file_43,[1],2.7111158280642473,2.7111158280642473,0,0.7515975945413297,2.7111158280642473,0,0,0,0,2.7111158280642473
subject3_file_491,"[0, 1, 4]",1.9595182335229175,0.9595182335229174,0,0.7515975945413297,1.9595182335229175,0,0,0,0,1.9595182335229175
subject3_file_818,"[0, 1, 4]",2.7111158280642473,2.7111158280642473,0,1.7515975945413298,2.7111158280642473,0,0,0,0,1.7111158280642471
subject3_file_328,"[0, 1, 3, 4, 7, 8]",1.7515975945413298,1.7515975945413298,0,2.7111158280642473,1.7515975945413298,0,0,0,0,0.7515975945413297
subject3_file_251,"[8, 9]",2.7111158280642473,2.7111158280642473,0,1.7515975945413298,1.7111158280642471,0,0,0,0,1.7111158280642471
subject3_file_531,[3],0,0,0,3.5326267477685427,0,0,0.7515975945413297,0,0,0
subject3_file_607,"[1, 3]",1.7515975945413298,1.7515975945413298,0,2.7111158280642473,1.7515975945413298,0,0,0,0,0.7515975945413297
subject3_file_67,[1],2.7111158280642473,2.7111158280642473,0,0.7515975945413297,2.7111158280642473,0,0,0,0,1.7111158280642471
subject3_file_197,"[0, 1, 4]",1.7111158280642471,1.7111158280642471,0,1.7515975945413298,2.7111158280642473,0,0,0,1.0,1.7515975945413298
subject3_file_11,"[0, 1, 4]",2.5326267477685427,2.5326267477685427,0,0.7515975945413297,3.5326267477685427,0,0,0,0,3.5326267477685427
subject3_file_88,"[0, 1, 3, 4, 7]",1.5731085142456251,0.7515975945413297,0,3.5326267477685427,0.7515975945413297,0,0,0,0,0.7515975945413297
subject3_file_260,"[7, 8, 9]",3.5326267477685427,2.5326267477685427,0,0.7515975945413297,3.5326267477685427,0,0,0,0,3.5326267477685427
subject3_file_318,[3],0.7515975945413297,0.7515975945413297,0,2.7111158280642473,0.7515975945413297,0,0,0,0,0.7515975945413297
subject3_file_388,"[1, 3]",0.7515975945413297,0.7515975945413297,0,2.7111158280642473,0.7515975945413297,0,0,0,0,0.7515975945413297
subject3_file_355,"[0, 1, 2, 4]",0,0,0,2.7111158280642473,1.0,0,0,0,0,0
subject3_file_391,"[4, 5, 9]",1.7111158280642471,1.7111158280642471,0,1.7515975945413298,1.7111158280642471,0,0,0,0,1.7111158280642471
subject3_file_849,[3],0.7515975945413297,0.7515975945413297,0,2.7111158280642473,0.7515975945413297,0,0,0,0,0.7515975945413297
subject3_file_884,"[1, 3]",1.7515975945413298,1.7515975945413298,0,2.7111158280642473,1.7515975945413298,0,0,0,0,0.7515975945413297
subject3_file_364,"[0, 1, 2, 4, 5]",0.7515975945413297,0.7515975945413297,0,1.7111158280642471,1.7515975945413298,0,0,0,0,1.7515975945413298
subject3_file_62,"[4, 5, 9]",1.7111158280642471,1.7111158280642471,0,0.7515975945413297,2.7111158280642473,0,0,0,0,2.7111158280642473
subject3_file_749,[3],0.7515975945413297,0.7515975945413297,0,2.7111158280642473,0.7515975945413297,0,0,0,0,0.7515975945413297
subject3_file_695,"[1, 3]",1.0,1.0,0,2.7111158280642473,1.0,0,0,0,0,0
subject3_file_10,"[0, 1, 2, 4, 5]",2.7111158280642473,2.7111158280642473,0,1.7515975945413298,2.7111158280642473,0,0,0,0,1.7111158280642471
subject3_file_999,"[4, 5, 9]",2.7111158280642473,1.7111158280642471,0,0.7515975945413297,2.7111158280642473,0,0,0,0,2.7111158280642473
subject3_file_511,[3],0.7515975945413297,0.7515975945413297,0,2.7111158280642473,0.7515975945413297,0,0,0,0,0.7515975945413297
subject3_file_377,"[1, 3]",1.7515975945413298,0.7515975945413297,0,1.7111158280642471,1.7515975945413298,0,0,0,0,1.7515975945413298
subject3_file_135,"[0, 1, 2, 4, 5]",1.0,1.0,0,2.7111158280642473,0,0,0.7515975945413297,0,0,0
subject3_file_974,"[4, 5, 9]",1.7111158280642471,1.7111158280642471,0,1.7515975945413298,1.7111158280642471,0,0,0,0,1.7111158280642471
subject3_file_853,[3],0,0,0,2.7111158280642473,0,0,0,0,0,0
subject3_file_571,"[1, 3]",1.0,1.0,0,1.7111158280642471,1.0,0,0,0,0,0
subject3_file_951,"[0, 1, 2, 4, 5]",0.7515975945413297,0.7515975945413297,0,1.7111158280642471,1.7515975945413298,0,0,0,0,1.7515975945413298
subject3_file_207,"[4, 5, 9]",1.7111158280642471,1.7111158280642471,0,0.7515975945413297,2.7111158280642473,0,0,0,0,2.7111158280642473
subject3_file_557,[3],0.7515975945413297,0,0,2.7111158280642473,0.7515975945413297,0,0,0,0,0
subject3_file_977,[3],0.7515975945413297,0.7515975945413297,0,2.7111158280642473,0.7515975945413297,0,0,0,0,0.7515975945413297
subject3_file_402,"[0, 1, 3]",0.7515975945413297,0.7515975945413297,0,1.7111158280642471,1.7515975945413298,0,0,0,0,1.7515975945413298
subject3_file_854,"[0, 2, 4, 5]",0.7515975945413297,0.7515975945413297,0,1.7111158280642471,1.7515975945413298,0,0,0,0,1.7515975945413298
subject3_file_520,"[4, 9]",1.7111158280642471,1.7111158280642471,0,0.7515975945413297,2.7111158280642473,0,0,0,0,2.7111158280642473
