ÉtÉ@ÉCÉã,ê≥â,ìÆçÏ1,ìÆçÏ2,ìÆçÏ3,ìÆçÏ4,ìÆçÏ5,ìÆçÏ6,ìÆçÏ7,ìÆçÏ8,ìÆçÏ9,ìÆçÏ10
subject3_file_547,"[3, 7, 8, 9]",0,0,0,2.5670586115240797,1.0,0,0,0,0,0
subject3_file_362,"[3, 9]",0.903895921871324,0,0.903895921871324,3.4709545333954033,0.903895921871324,0.903895921871324,0,0,0.903895921871324,0.903895921871324
subject3_file_56,"[1, 3]",1.0,1.9774744334820018,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_111,[1],1.9774744334820018,1.9774744334820018,0,0,1.9774744334820018,0,0,0,0,1.0
subject3_file_345,"[0, 1, 4]",1.0,1.0,0.9774744334820019,1.5895841780420776,1.9774744334820018,0.9774744334820019,0,0,0,0.9774744334820019
subject3_file_74,"[0, 1, 4]",2.881370355353326,1.0,0,0.5895841780420776,2.881370355353326,0,0,0,0,1.8813703553533259
subject3_file_507,"[0, 1, 3, 4]",2.881370355353326,0.9774744334820019,0,2.5670586115240797,0.903895921871324,0,0,0,0,0.903895921871324
subject3_file_775,"[3, 7, 8]",0.903895921871324,0.903895921871324,0,2.5670586115240797,0.903895921871324,0,0,0,0,0.903895921871324
subject3_file_817,[3],1.0,0,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_462,"[1, 3]",0,1.9774744334820018,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_684,[1],1.9774744334820018,1.9774744334820018,0,0,1.9774744334820018,0,0,0,0,0.5895841780420776
subject3_file_807,"[0, 1, 4]",0.903895921871324,0.903895921871324,0,3.4709545333954033,0.903895921871324,0,1.0,0,0,0
subject3_file_540,"[0, 1, 4]",2.881370355353326,1.0,0,1.5895841780420776,2.881370355353326,0,0,0,0,1.8813703553533259
subject3_file_823,"[0, 1, 3, 4, 7]",0,0,0,2.5670586115240797,0.903895921871324,0.903895921871324,0,0,0,0.903895921871324
subject3_file_435,"[7, 8, 9]",0,0,0,1.0,2.4709545333954033,0.903895921871324,0,0,0.903895921871324,2.4709545333954033
subject3_file_5,[3],0.9774744334820019,0,0,2.5670586115240797,1.0,0,0,0,0,0
subject3_file_418,[3],0,0.9774744334820019,0,2.5670586115240797,0,0,1.0,0,0,0
subject3_file_439,"[1, 3]",1.9774744334820018,1.9774744334820018,0,0,1.9774744334820018,0,0,0,0,1.0
subject3_file_261,"[0, 1, 4]",1.0,1.0,0,1.5895841780420776,1.9774744334820018,0.9774744334820019,0,0,0,0.9774744334820019
subject3_file_727,"[0, 1, 4]",0.9774744334820019,0.9774744334820019,0,1.5670586115240797,2.881370355353326,1.0,0,0,0,1.903895921871324
subject3_file_559,"[0, 1, 3, 4]",2.493480099913402,0,0,2.5670586115240797,0.903895921871324,0,0.5895841780420776,0,0,0.903895921871324
subject3_file_411,"[3, 7, 8, 9]",0.903895921871324,0,0,2.5670586115240797,0.903895921871324,0,1.0,0,0,0.903895921871324
subject3_file_9,[3],0,0,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_640,"[1, 3]",1.0,1.9774744334820018,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_43,[1],0.9774744334820019,1.9774744334820018,0,0,0,0,0,0,0,0
subject3_file_491,"[0, 1, 4]",1.0,1.0,0,2.5670586115240797,1.0,0,0.5895841780420776,0,0,0
subject3_file_818,"[0, 1, 4]",1.9774744334820018,1.9774744334820018,0,1.5670586115240797,1.0,0,0,0,0,1.0
subject3_file_328,"[0, 1, 3, 4, 7, 8]",0,0,0,2.5670586115240797,0,0,0.9774744334820019,0,0,0
subject3_file_251,"[8, 9]",0,0,0,1.0,1.9774744334820018,0,0,0,0,2.5670586115240797
subject3_file_531,[3],0,0,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_607,"[1, 3]",0,1.0,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_67,[1],1.9774744334820018,1.9774744334820018,0,0,1.9774744334820018,0,0,0,0,0
subject3_file_197,"[0, 1, 4]",1.9774744334820018,1.9774744334820018,0,1.5895841780420776,1.9774744334820018,0,0,0,0,0
subject3_file_11,"[0, 1, 4]",1.8813703553533259,0.9774744334820019,0,1.5895841780420776,0.903895921871324,0,1.0,0,0,1.8813703553533259
subject3_file_88,"[0, 1, 3, 4, 7]",0.903895921871324,0.903895921871324,0,2.5670586115240797,0.903895921871324,0,0,0,0,0
subject3_file_260,"[7, 8, 9]",0,0,0,1.5895841780420776,1.8813703553533259,0.903895921871324,0,0,0.903895921871324,1.8813703553533259
subject3_file_318,[3],0.9774744334820019,0.9774744334820019,0,1.9774744334820018,0,0,0,0,0,0.5895841780420776
subject3_file_388,"[1, 3]",0,0,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_355,"[0, 1, 2, 4]",1.0,1.0,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_391,"[4, 5, 9]",0,0,0,0,2.5670586115240797,0,0,0,0,1.5670586115240797
subject3_file_849,[3],0,0,0,1.9774744334820018,0,0,0,0,0,0.5895841780420776
subject3_file_884,"[1, 3]",0.9774744334820019,0.9774744334820019,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_364,"[0, 1, 2, 4, 5]",1.5895841780420776,1.0,0,2.5670586115240797,1.0,0,0.5895841780420776,0,0,0
subject3_file_62,"[4, 5, 9]",0,0,0,1.0,0.9774744334820019,0,0,0,0,2.5670586115240797
subject3_file_749,[3],0,0,0,1.9774744334820018,0,0,0,0,0,0.5895841780420776
subject3_file_695,"[1, 3]",0,0.9774744334820019,0,2.5670586115240797,0,0,0.9774744334820019,0,0,0
subject3_file_10,"[0, 1, 2, 4, 5]",1.5895841780420776,1.0,0,1.5895841780420776,1.0,0,0,0,0,0.9774744334820019
subject3_file_999,"[4, 5, 9]",0,0,0,1.0,2.5670586115240797,0,0,0,0,2.5670586115240797
subject3_file_511,[3],0.9774744334820019,0.9774744334820019,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_377,"[1, 3]",0,1.0,0,2.5670586115240797,0,0,0.9774744334820019,0,0,0
subject3_file_135,"[0, 1, 2, 4, 5]",1.9774744334820018,1.9774744334820018,0,1.5670586115240797,1.0,0,0,0,0,0
subject3_file_974,"[4, 5, 9]",0,0,0,1.0,0.9774744334820019,0,0,0,0,0.9774744334820019
subject3_file_853,[3],0,0,0,1.9774744334820018,0,0,0,0,0,0.5895841780420776
subject3_file_571,"[1, 3]",0,0,0,2.5670586115240797,0,0,0.5895841780420776,0,0,0
subject3_file_951,"[0, 1, 2, 4, 5]",1.9774744334820018,1.9774744334820018,0,0.9774744334820019,1.5895841780420776,0,0,0,0,0.5895841780420776
subject3_file_207,"[4, 5, 9]",0,0,0,1.0,1.5670586115240797,0,0,0,0,1.5670586115240797
subject3_file_557,[3],0,0,0,2.5670586115240797,0,0,0.9774744334820019,0,0,0
subject3_file_977,[3],0,0,0,2.5670586115240797,0,0,0,0,0,0
subject3_file_402,"[0, 1, 3]",1.5895841780420776,1.9774744334820018,0,0.9774744334820019,1.5895841780420776,0,0,0,0,0
subject3_file_854,"[0, 2, 4, 5]",0.5895841780420776,0.5895841780420776,0,1.9774744334820018,0.5895841780420776,0,0,0,0,0
subject3_file_520,"[4, 9]",0,0,0,1.0,0.9774744334820019,0,0,0,0,2.5670586115240797
