ÉtÉ@ÉCÉã,ê≥â,ìÆçÏ1,ìÆçÏ2,ìÆçÏ3,ìÆçÏ4,ìÆçÏ5,ìÆçÏ6,ìÆçÏ7,ìÆçÏ8,ìÆçÏ9,ìÆçÏ10
subject1_file_72,"[0, 1, 3]",2.284675063998864,1.44936607507733,0.24473779209538338,0.9539885263794137,2.2850219788404122,0.2483220222502136,0.2903162925279307,0.30733120253938834,0.14951129377467573,0.7135429326064173
subject1_file_734,"[0, 2, 4, 5, 9]",1.9287829804827843,0.6062399259029922,0.3632559965460499,0.5843602760950964,2.465754602607241,0.46597354993793066,0.5213458491471713,0.17349416897861353,0.14939385228326674,1.7504214584495221
subject1_file_320,[3],0.5705213075758684,0.5973063784975962,0.10806281116305058,1.7322629277619086,0.6672443320596044,0.11612644513239634,0.20277510848244637,0.22294845695442944,0.18312811321274758,0.4831212212175302
subject1_file_385,[3],1.0026867329229239,0.9626587262447482,0.0995935363450706,1.5947516545900464,0.7881538698176043,0.09999609670783854,0.2554762391956573,0.1189579519848239,0.08419876806958891,0.506552204389492
subject1_file_430,"[0, 1, 2, 3]",1.4920642823272372,0.9897183460626376,0.15822200656668883,1.4721752934847991,1.641369133656803,0.16077500978086137,0.242525453795568,0.25934720309180126,0.16771509376179022,0.59498920633819
subject1_file_526,"[2, 4, 5, 9]",1.2545725888650434,0.34948445174187864,0.42841212635274983,0.5959205052742054,2.0421384045952955,0.7027719635727069,0.4248412099734554,0.43244138466154647,0.5758469526025536,2.3377392241007953
subject1_file_976,[3],0.479993710629153,0.6013784836559326,0.04080018578015755,1.9502444869606252,0.42482671634130365,0.0518619814529488,0.2091899920521531,0.0939462289577218,0.10366251990613215,0.42804599455042314
subject1_file_309,[3],0.9940207102487031,0.4897290168994621,0.4407783746999672,0.9889792063350195,1.3010599289210742,0.5536182598337773,0.13106940776217038,0.29107258933782665,0.2703803018774793,1.0406878729780524
subject1_file_45,"[0, 1, 2, 3]",2.461670962006308,1.6369647659242674,0.3085248515367405,0.47991379891241126,2.7629924629930187,0.3273106387648155,0.5150548907915368,0.17603719827476663,0.0622706134088828,1.0637209632006723
subject1_file_770,"[2, 4, 5, 9]",1.9228128730218486,1.0751505266826955,0.24722851213344885,0.5569348830854963,2.635771988915649,0.3378681814004124,0.507503381148591,0.14599626856000192,0.08437290185035896,1.3300569227057681
subject1_file_211,[3],0.9479844535490017,0.9670242928061172,0.08787782176928918,1.5170654566496675,0.7023691159875531,0.1140363471459584,0.20141360980588122,0.12336659749359591,0.07888945188108902,0.27100911102062003
subject1_file_713,"[1, 3]",0.49179198311254174,0.5500602399822057,0.11293706970779971,1.1923121157348844,0.8496394747419806,0.20490993957252363,0.1141267375106744,0.22419001585450596,0.2992817327239567,0.8220546162182376
subject1_file_462,"[0, 1, 2]",2.1052278069168904,2.2927081447870084,0.18606121678026985,0.7577927029643713,2.4004377553473146,0.1757543579412395,0.09372933792033492,0.15063276933780512,0.06511384172224977,0.46641570441430924
subject1_file_287,"[2, 4, 5, 9]",1.5170219923794184,1.0445024119224755,0.24061251687352705,0.4122948926201613,2.6042909507321914,0.45169661891880863,0.23656942981986706,0.21325335827520342,0.17030064916349488,1.5464098538402018
