V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Tester
4,4.19,4.38,3.82,4.41,3.98,4.7,4.99,4.32,4.99,3.46,3.55,3.2,3.44,3.23,3.99,3.61,3.99,4.99,4.99,Fujii
3.98,4.19,4.38,3.8,4.4,3.98,4.7,4.99,4.3,4.99,3.46,3.56,3.2,3.44,3.23,3.99,3.6,3.98,4.99,4.99,Fujii
3.96,4.19,4.38,3.81,4.4,3.98,4.7,4.99,4.28,4.99,3.47,3.55,3.2,3.43,3.23,4,3.6,3.97,4.99,4.99,Fujii
3.97,4.2,4.38,3.81,4.4,3.98,4.69,4.99,4.29,4.99,3.45,3.54,3.2,3.43,3.23,4.01,3.6,3.97,4.99,4.99,Fujii
3.97,4.19,4.37,3.81,4.4,3.98,4.69,4.99,4.29,4.99,3.46,3.55,3.2,3.43,3.23,4,3.6,3.96,4.99,4.99,Fujii
3.98,4.19,4.37,3.81,4.4,3.98,4.69,4.99,4.29,4.99,3.48,3.55,3.19,3.44,3.23,4,3.6,3.97,4.99,4.99,Fujii
3.98,4.18,4.37,3.82,4.4,3.98,4.69,4.99,4.28,4.99,3.48,3.54,3.2,3.44,3.23,4,3.6,3.96,4.99,4.99,Fujii
3.99,4.19,4.36,3.82,4.4,3.98,4.69,4.99,4.29,4.99,3.48,3.54,3.21,3.45,3.24,4,3.61,3.97,4.99,4.99,Fujii
3.98,4.19,4.36,3.81,4.4,3.98,4.68,4.99,4.29,4.99,3.5,3.53,3.22,3.44,3.25,4,3.61,3.97,4.99,4.99,Fujii
3.99,4.19,4.36,3.82,4.4,3.98,4.69,4.99,4.28,4.99,3.48,3.51,3.21,3.43,3.23,4.01,3.61,3.96,4.99,4.99,Fujii
3.99,4.19,4.36,3.81,4.4,3.98,4.68,4.99,4.28,4.99,3.47,3.51,3.21,3.43,3.23,4,3.61,3.96,4.99,4.99,Fujii
3.98,4.19,4.36,3.8,4.4,3.98,4.68,4.99,4.28,4.99,3.48,3.52,3.21,3.44,3.23,4,3.61,3.96,4.99,4.99,Fujii
3.98,4.19,4.36,3.79,4.39,3.98,4.68,4.99,4.27,4.99,3.48,3.5,3.21,3.41,3.23,4.01,3.62,3.96,4.99,4.99,Fujii
3.97,4.19,4.36,3.79,4.4,3.98,4.68,4.99,4.28,4.99,3.47,3.5,3.21,3.41,3.23,4,3.61,3.97,4.99,4.99,Fujii
3.97,4.19,4.36,3.8,4.4,3.98,4.69,4.99,4.27,4.99,3.47,3.51,3.21,3.41,3.22,4.01,3.61,3.96,4.99,4.99,Fujii
3.98,4.19,4.36,3.8,4.4,3.98,4.7,4.99,4.27,4.99,3.46,3.52,3.21,3.41,3.24,4,3.62,3.98,4.99,4.99,Fujii
3.98,4.19,4.35,3.79,4.41,3.98,4.7,4.99,4.27,4.99,3.47,3.54,3.2,3.41,3.24,4,3.62,3.98,4.99,4.99,Fujii
3.97,4.2,4.35,3.79,4.41,3.99,4.71,4.99,4.27,4.99,3.48,3.53,3.2,3.42,3.25,3.99,3.61,3.99,4.99,4.99,Fujii
3.96,4.2,4.35,3.8,4.41,3.98,4.71,4.99,4.27,4.99,3.47,3.51,3.2,3.42,3.23,4,3.61,3.99,4.99,4.99,Fujii
3.97,4.19,4.35,3.8,4.4,3.98,4.69,4.99,4.27,4.99,3.47,3.5,3.2,3.41,3.23,3.99,3.61,3.98,4.99,4.99,Fujii
3.96,4.19,4.35,3.79,4.41,3.99,4.7,4.99,4.27,4.99,3.47,3.5,3.2,3.42,3.23,3.99,3.62,3.98,4.99,4.99,Fujii
3.96,4.19,4.35,3.78,4.41,3.99,4.7,4.99,4.27,4.99,3.46,3.48,3.19,3.42,3.23,4,3.62,3.99,4.99,4.99,Fujii
3.96,4.19,4.36,3.78,4.41,3.99,4.7,4.99,4.26,4.99,3.47,3.49,3.2,3.41,3.23,3.99,3.62,3.98,4.99,4.99,Fujii
3.96,4.19,4.36,3.77,4.41,3.99,4.72,4.99,4.26,4.99,3.46,3.5,3.2,3.42,3.23,3.99,3.62,3.99,4.99,4.99,Fujii
3.96,4.19,4.36,3.77,4.41,3.99,4.72,4.99,4.26,4.99,3.46,3.51,3.2,3.41,3.24,3.99,3.62,4.01,4.99,4.99,Fujii
3.96,4.18,4.36,3.78,4.41,3.99,4.72,4.99,4.25,4.99,3.45,3.5,3.2,3.41,3.24,3.99,3.63,4,4.99,4.99,Fujii
3.96,4.18,4.36,3.78,4.42,3.99,4.72,4.99,4.25,4.99,3.44,3.5,3.2,3.42,3.25,3.99,3.62,4.02,4.99,4.99,Fujii
3.95,4.18,4.36,3.78,4.41,4,4.71,4.99,4.25,4.99,3.42,3.49,3.2,3.41,3.23,3.98,3.63,4,4.99,4.99,Fujii
3.95,4.18,4.36,3.77,4.4,4,4.72,4.99,4.25,4.99,3.39,3.5,3.2,3.42,3.23,3.98,3.62,4,4.99,4.99,Fujii
3.94,4.18,4.37,3.78,4.41,3.99,4.71,4.99,4.25,4.99,3.39,3.5,3.2,3.41,3.23,3.99,3.64,4.03,4.99,4.99,Fujii
3.94,4.18,4.36,3.78,4.4,3.99,4.71,4.99,4.25,4.99,3.4,3.5,3.2,3.41,3.23,3.99,3.62,4.02,4.99,4.99,Fujii
3.94,4.18,4.36,3.77,4.41,4,4.72,4.99,4.25,4.99,3.4,3.5,3.2,3.41,3.24,3.98,3.62,4.02,4.99,4.99,Fujii
3.94,4.18,4.37,3.77,4.41,4,4.73,4.99,4.25,4.99,3.41,3.51,3.2,3.42,3.24,3.98,3.62,4.01,4.99,4.99,Fujii
3.95,4.19,4.36,3.77,4.42,4,4.73,4.99,4.25,4.99,3.42,3.51,3.2,3.42,3.23,3.99,3.62,4.01,4.99,4.99,Fujii
3.96,4.19,4.37,3.78,4.43,4,4.74,4.99,4.25,4.99,3.41,3.51,3.19,3.42,3.24,3.98,3.62,4.02,4.99,4.99,Fujii
3.95,4.19,4.37,3.77,4.43,4,4.75,4.99,4.25,4.99,3.41,3.51,3.19,3.42,3.24,3.98,3.61,4.02,4.99,4.99,Fujii
3.8,4,4.25,4.08,4.27,3.96,4.52,4.99,4.2,4.99,3.32,3.4,3.18,3.31,3.33,3.93,3.92,4.18,4.99,4.99,Fujii
3.8,4,4.24,4.07,4.28,3.97,4.49,4.99,4.22,4.99,3.3,3.4,3.17,3.28,3.31,3.93,3.89,4.17,4.99,4.99,Fujii
3.8,3.99,4.23,4.05,4.27,3.96,4.48,4.99,4.22,4.99,3.31,3.39,3.17,3.3,3.31,3.95,3.91,4.21,4.99,4.99,Fujii
3.79,4.01,4.24,3.98,4.25,3.96,4.52,4.99,4.24,4.99,3.3,3.39,3.16,3.31,3.33,4.01,3.92,4.2,4.99,4.99,Fujii
3.78,3.99,4.24,3.96,4.26,3.96,4.54,4.99,4.24,4.99,3.27,3.37,3.15,3.3,3.39,4,3.99,4.23,4.99,4.99,Fujii
3.78,4,4.23,3.96,4.29,3.97,4.58,4.99,4.25,4.99,3.27,3.34,3.15,3.3,3.41,4.03,4,4.21,4.99,4.99,Fujii
3.77,3.99,4.23,3.95,4.27,3.96,4.57,4.99,4.27,4.99,3.25,3.33,3.15,3.29,3.43,4.05,4.03,4.22,4.99,4.99,Fujii
3.78,3.99,4.22,3.94,4.26,3.96,4.57,4.99,4.25,4.99,3.24,3.32,3.14,3.28,3.39,4.01,3.96,4.2,4.99,4.99,Fujii
3.77,3.98,4.23,3.95,4.27,3.95,4.54,4.99,4.23,4.99,3.24,3.33,3.15,3.28,3.35,4.01,3.97,4.2,4.99,4.99,Fujii
3.77,3.98,4.22,3.96,4.29,3.95,4.54,4.99,4.22,4.99,3.24,3.32,3.14,3.28,3.35,4.01,3.95,4.19,4.99,4.99,Fujii
3.77,3.99,4.22,3.96,4.27,3.95,4.56,4.99,4.22,4.99,3.23,3.31,3.14,3.27,3.34,4,3.94,4.18,4.99,4.99,Fujii
3.77,3.98,4.22,3.96,4.27,3.95,4.56,4.99,4.22,4.99,3.22,3.31,3.13,3.27,3.34,4,3.94,4.18,4.99,4.99,Fujii
3.77,3.98,4.22,3.96,4.27,4.01,4.57,4.99,4.21,4.99,3.23,3.3,3.13,3.27,3.34,4,3.95,4.17,4.99,4.99,Fujii
3.76,3.97,4.23,3.98,4.29,4.02,4.57,4.99,4.21,4.99,3.22,3.31,3.13,3.27,3.31,3.99,3.94,4.17,4.99,4.99,Fujii
3.78,3.97,4.23,4,4.28,4.06,4.58,4.99,4.23,4.99,3.23,3.3,3.13,3.27,3.3,3.98,3.95,4.18,4.99,4.99,Fujii
3.76,3.96,4.22,4,4.27,4.05,4.58,4.99,4.21,4.99,3.22,3.3,3.12,3.26,3.31,3.97,3.94,4.17,4.99,4.99,Fujii
3.75,3.97,4.21,3.99,4.29,4.05,4.57,4.99,4.22,4.99,3.21,3.29,3.13,3.25,3.29,3.97,3.93,4.16,4.99,4.99,Fujii
3.76,3.96,4.22,4,4.3,4.05,4.58,4.99,4.23,4.99,3.22,3.3,3.13,3.25,3.28,3.96,3.94,4.16,4.99,4.99,Fujii
3.76,3.96,4.22,4.01,4.3,4.05,4.58,4.99,4.22,4.99,3.23,3.3,3.13,3.25,3.28,3.96,3.93,4.14,4.99,4.99,Fujii
3.76,3.96,4.22,4.01,4.3,4.05,4.59,4.99,4.23,4.99,3.22,3.3,3.12,3.25,3.28,3.97,3.91,4.14,4.99,4.99,Fujii
3.75,3.95,4.22,3.98,4.31,4.05,4.6,4.99,4.23,4.99,3.23,3.29,3.12,3.25,3.3,4.01,3.92,4.17,4.99,4.99,Fujii
3.75,3.95,4.22,3.99,4.32,4.06,4.59,4.99,4.23,4.99,3.24,3.28,3.12,3.25,3.28,4.01,3.92,4.17,4.99,4.99,Fujii
3.75,3.96,4.22,4,4.32,4.04,4.58,4.99,4.23,4.99,3.24,3.3,3.11,3.25,3.27,3.95,3.88,4.16,4.99,4.99,Fujii
3.76,3.96,4.23,4,4.3,4.02,4.57,4.99,4.23,4.99,3.25,3.3,3.11,3.25,3.28,3.98,3.9,4.15,4.99,4.99,Fujii
3.75,3.96,4.23,4,4.3,4.02,4.57,4.99,4.22,4.99,3.25,3.29,3.12,3.24,3.27,3.98,3.92,4.15,4.99,4.99,Fujii
3.75,3.95,4.23,4.01,4.32,4.03,4.58,4.99,4.22,4.99,3.24,3.28,3.12,3.24,3.28,3.99,3.92,4.15,4.99,4.99,Fujii
3.75,3.96,4.22,4,4.31,4.03,4.61,4.99,4.21,4.99,3.22,3.28,3.11,3.24,3.3,3.97,3.91,4.15,4.99,4.99,Fujii
3.75,3.96,4.22,4,4.31,4.02,4.59,4.99,4.21,4.99,3.24,3.28,3.11,3.24,3.31,3.96,3.93,4.16,4.99,4.99,Fujii
3.75,3.96,4.22,3.99,4.31,4.03,4.59,4.99,4.2,4.99,3.25,3.28,3.11,3.24,3.31,3.94,4,4.18,4.99,4.99,Fujii
3.7,3.95,4.22,4,4.32,4.04,4.61,4.99,4.22,4.99,3.23,3.27,3.11,3.22,3.28,3.93,3.95,4.17,4.99,4.99,Fujii
3.74,3.96,4.22,4.02,4.33,4.04,4.63,4.99,4.2,4.99,3.2,3.27,3.11,3.22,3.28,3.93,3.94,4.17,4.99,4.99,Fujii
3.74,3.96,4.23,4.02,4.32,4.04,4.62,4.99,4.2,4.99,3.18,3.27,3.11,3.21,3.28,3.92,3.95,4.16,4.99,4.99,Fujii
3.74,3.96,4.22,4.01,4.32,4.03,4.61,4.99,4.2,4.99,3.19,3.28,3.11,3.22,3.28,3.95,3.93,4.15,4.99,4.99,Fujii
3.74,3.97,4.22,4.01,4.31,4.04,4.62,4.99,4.2,4.99,3.19,3.27,3.11,3.22,3.27,3.92,3.95,4.16,4.99,4.99,Fujii
3.74,3.96,4.22,4.01,4.34,4.04,4.63,4.99,4.2,4.99,3.19,3.27,3.11,3.21,3.27,3.92,3.92,4.15,4.99,4.99,Fujii
3.75,3.96,4.24,4.04,4.36,4.07,4.63,4.99,4.2,4.99,3.19,3.27,3.11,3.2,3.26,3.94,3.91,4.14,4.99,4.99,Fujii
3.74,3.96,4.24,4.1,4.36,4.08,4.63,4.99,4.19,4.99,3.2,3.26,3.11,3.2,3.26,3.94,3.89,4.13,4.99,4.99,Fujii
3.75,3.96,4.23,4.1,4.34,4.06,4.62,4.99,4.2,4.99,3.2,3.26,3.1,3.2,3.25,3.93,3.86,4.13,4.99,4.99,Fujii
3.76,3.97,4.27,4.13,4.35,4.05,4.6,4.99,4.2,4.99,3.2,3.27,3.1,3.2,3.26,3.93,3.85,4.13,4.99,4.99,Fujii
3.79,3.96,4.28,4.15,4.36,4.06,4.61,4.99,4.19,4.99,3.24,3.28,3.1,3.19,3.25,3.89,3.85,4.11,4.99,4.99,Fujii
3.76,3.96,4.29,4.16,4.36,4.06,4.6,4.99,4.17,4.99,3.24,3.27,3.1,3.18,3.25,3.87,3.84,4.11,4.99,4.99,Fujii
3.77,3.97,4.3,4.16,4.34,4.08,4.62,4.99,4.18,4.99,3.24,3.29,3.09,3.19,3.25,3.86,3.82,4.09,4.99,4.99,Fujii
3.77,3.96,4.28,4.15,4.35,4.06,4.61,4.99,4.12,4.99,3.23,3.27,3.1,3.19,3.22,3.86,3.82,4.08,4.99,4.99,Fujii
3.79,3.98,4.31,4.2,4.37,4.06,4.6,4.99,4.21,4.99,3.26,3.27,3.1,3.18,3.22,3.86,3.82,4.07,4.99,4.99,Fujii
3.82,3.99,4.31,4.19,4.39,4.09,4.62,4.99,4.2,4.99,3.21,3.25,3.09,3.18,3.21,3.87,3.81,4.08,4.99,4.99,Fujii
3.78,3.96,4.3,4.17,4.36,4.06,4.62,4.99,4.2,4.99,3.2,3.26,3.09,3.17,3.2,3.86,3.8,4.06,4.99,4.99,Fujii
3.78,3.97,4.29,4.16,4.36,4.04,4.61,4.99,4.17,4.99,3.2,3.26,3.09,3.18,3.2,3.85,3.8,4.06,4.99,4.99,Fujii
3.76,3.96,4.29,4.16,4.35,4.04,4.61,4.99,4.17,4.99,3.2,3.25,3.09,3.18,3.2,3.86,3.8,4.06,4.99,4.99,Fujii
3.76,3.96,4.29,4.15,4.35,4.03,4.6,4.99,4.16,4.99,3.21,3.26,3.09,3.18,3.2,3.85,3.81,4.06,4.99,4.99,Fujii
3.77,3.97,4.31,4.16,4.34,4.04,4.6,4.99,4.16,4.99,3.22,3.27,3.09,3.18,3.2,3.85,3.8,4.05,4.99,4.99,Fujii
