Filename	Groundtruth	EPOCH100	EPOCH200	EPOCH300	EPOCH400	EPOCH500	EPOCH600	EPOCH700	EPOCH800	EPOCH900	EPOCH1000	
subject2_file_847	[0, 6]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3]	[0, 4, 9]	
subject2_file_723	[0, 4, 9]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 3, 4]	[0, 1, 3]	[0, 1, 3, 4]	[0, 1, 3]	[0, 1, 3]	[0, 1, 3]	
subject2_file_565	[4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_37	[4, 9]	[3, 4]	[3]	[3]	[3]	[4, 9]	[4, 9]	[4, 9]	[7, 8, 9]	[4, 7, 8, 9]	[4, 8, 9]	
subject2_file_325	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_792	[3, 6]	[3, 4]	[3]	[3]	[3]	[3, 4, 9]	[3, 9]	[3]	[3, 4, 9]	[3, 4, 9]	[0, 4, 9]	
subject2_file_872	[0, 6]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_831	[0, 4, 9]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_1	[4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	
subject2_file_257	[4, 9]	[3, 4]	[3]	[3]	[3]	[4, 9]	[4, 9]	[4, 9]	[3, 7, 8, 9]	[3, 7, 8, 9]	[3, 7, 8, 9]	
subject2_file_540	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_635	[3, 6]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3, 6]	[1, 3, 6]	
subject2_file_803	[0, 6]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[4, 9]	
subject2_file_172	[0, 4, 9]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	
subject2_file_581	[4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 4, 9]	
subject2_file_674	[4, 9]	[3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[4, 9]	[4, 9]	[3, 4, 8, 9]	[4, 7, 8, 9]	[4, 8, 9]	[4, 9]	
subject2_file_138	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3, 4]	[3]	[3, 4]	
subject2_file_770	[1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	
subject2_file_4	[1]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	
subject2_file_464	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 4, 9]	
subject2_file_409	[1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	
subject2_file_218	[0, 1, 3, 4]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_749	[3, 7, 8, 9]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[4, 9]	[0, 1, 4, 9]	[0, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	
subject2_file_452	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_517	[1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 8, 9]	
subject2_file_709	[1]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_650	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 2, 4, 5, 9]	[0, 1, 2, 4, 5]	
subject2_file_96	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_500	[0, 1]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 4, 9]	
subject2_file_832	[0, 3, 4, 7]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[4, 9]	
subject2_file_980	[7, 8, 9]	[3, 4]	[3]	[3]	[3]	[4, 9]	[4, 9]	[4, 7, 8, 9]	[3, 7, 8, 9]	[3, 7, 8, 9]	[3, 7, 8, 9]	
subject2_file_923	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_314	[1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	
subject2_file_731	[1]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 4, 9]	
subject2_file_592	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	
subject2_file_129	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3]	[0, 1, 3]	[0, 1, 3]	[0, 1, 3]	[0, 1, 3]	[0, 1, 4]	
subject2_file_549	[0, 1, 3, 4]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_17	[3, 7, 8, 9]	[3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 8, 9]	[4, 9]	[4, 9]	
subject2_file_49	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_402	[1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3]	[0, 1, 3]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 4, 9]	
subject2_file_526	[1]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 4, 9]	
subject2_file_942	[0, 1]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[4, 9]	
subject2_file_724	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_74	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1]	[0, 1, 3, 4]	[0, 1, 3]	[0, 1, 3, 4]	[0, 1, 3, 4]	
subject2_file_248	[0, 1, 3, 4, 7]	[1, 3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_344	[7, 8, 9]	[3, 4]	[3]	[3]	[3]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	
subject2_file_588	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_295	[1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	
subject2_file_658	[1]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[4, 9]	
subject2_file_358	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_746	[1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 4, 9]	
subject2_file_541	[0, 1, 3, 4, 7, 8]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	[0, 1, 4, 5, 9]	[0, 4, 5, 9]	[0, 1, 2, 4, 5, 9]	[0, 1, 2, 4, 5, 9]	
subject2_file_202	[8, 9]	[3, 4]	[0, 1, 3, 4]	[3, 4]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	[3, 4]	[3]	
subject2_file_171	[3]	[1, 3, 4]	[0, 1, 3, 4]	[3, 4]	[0, 1, 4, 9]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	
subject2_file_840	[1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3]	[0, 1, 3]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4, 9]	
subject2_file_436	[0, 1]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	
subject2_file_85	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[3, 7, 8, 9]	
subject2_file_681	[0, 1, 4]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 8, 9]	
subject2_file_495	[0, 3, 4, 7, 8]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 4, 9]	
subject2_file_522	[3]	[3, 4]	[3]	[3]	[3]	[3, 4, 9]	[4, 9]	[3]	[4, 9]	[3]	[3]	
subject2_file_324	[0, 1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	
subject2_file_157	[0, 2, 4, 5, 9]	[3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[4, 9]	[4, 9]	[4, 8, 9]	[4, 8, 9]	[4, 9]	[4, 9]	
subject2_file_775	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_336	[0, 1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_838	[0, 2, 4, 5, 9]	[3, 4]	[0, 1, 3, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 5, 9]	[4, 9]	
subject2_file_175	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_114	[0, 1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[4, 9]	
subject2_file_926	[0, 2, 4, 5, 9]	[3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 4, 9]	[0, 4, 9]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 2, 4, 5, 9]	[0, 1, 2, 4, 5]	
subject2_file_917	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_763	[0, 1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_624	[0, 2, 4, 5, 9]	[3, 4]	[0, 1, 3, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	[4, 9]	
subject2_file_328	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	
subject2_file_204	[1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 4, 9]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	[0, 1, 2, 4, 5]	
subject2_file_89	[0, 1, 2, 4, 5]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_616	[4, 9]	[3, 4]	[3]	[3]	[3]	[4, 9]	[4, 9]	[3, 4, 7, 8, 9]	[3, 7, 8, 9]	[7, 8, 9]	[4, 7, 8, 9]	
subject2_file_642	[3]	[3, 4]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3]	[3, 6]	
subject2_file_721	[1, 3]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4, 9]	[0, 1, 4, 9]	
subject2_file_199	[0, 1, 2, 4, 5]	[1, 3, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 3, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	[0, 1, 4]	
subject2_file_378	[4, 5, 9]	[3, 4]	[3]	[3]	[3]	[3, 4, 9]	[4, 9]	[4, 9]	[4, 5, 8, 9]	[4, 8, 9]	[4, 9]	
Total Train loss	-----	0.46613994240760803	0.4426952302455902	0.4147423505783081	0.39421868324279785	0.35389265418052673	0.32456454634666443	0.31565630435943604	0.28129562735557556	0.26185861229896545	0.2369093894958496	
Train Accuracy	-----	0.3678770949720671	0.4815509444001065	0.5063048683160415	0.5221335461558926	0.5902234636871508	0.6312849162011173	0.6377094972067039	0.6860335195530726	0.703072625698324	0.7243016759776535	
Training time	-----	0:00:04.814759	0:00:04.393852	0:00:04.422783	0:00:04.307757	0:00:04.300433	0:00:04.371594	0:00:04.414353	0:00:04.454051	0:00:04.413240	0:00:04.406856	
Total Test loss	-----	0.4765385091304779	0.45519745349884033	0.44226759672164917	0.4365783631801605	0.4103584587574005	0.4169986844062805	0.4134945273399353	0.4602862000465393	0.46228036284446716	0.5452779531478882	
Test Accuracy	-----	0.37244224422442246	0.4786657237152286	0.4988448844884488	0.49856199905704857	0.5290900518623292	0.5231966053748232	0.5498703441772749	0.48929750117868936	0.5029231494578029	0.4467939651107968	
Testing time	-----	0:00:08.309747	0:00:08.298857	0:00:08.323111	0:00:08.134955	0:00:08.253061	0:00:08.214286	0:00:08.326111	0:00:08.395728	0:00:08.395461	0:00:08.369130	
threshold sigmoid train	-----	38	33	31	37	37	32	32	42	40	48	
threshold sigmoid test	-----	31	31	39	37	36	43	30	32	29	29	
